,koi_disposition,koi_score,koi_impact,koi_impact_err1,koi_impact_err2,koi_tce_plnt_num,koi_steff_err1,koi_steff_err2,ra,dec
307,1,1.0,0.256,0.166,-0.256,1.0,0.6344959388437649,0.3565891472868217,0.5946926386885583,0.5977518049916939
308,1,1.0,0.035,0.4,-0.035,1.0,0.3057811753463927,0.689922480620155,0.7365544999350302,0.601730689688925
309,1,0.998,0.037,0.425,-0.037,2.0,0.3057811753463927,0.689922480620155,0.7365544999350302,0.601730689688925
310,1,0.9875,0.503,0.448,-0.294,3.0,0.3057811753463927,0.689922480620155,0.7365544999350302,0.601730689688925
312,1,1.0,0.965,0.018,-0.521,2.0,0.44720496894409933,0.5930232558139534,0.4733674843314173,0.11307867011670192
313,1,1.0,1.3,0.817,-1.189625,3.0,0.44720496894409933,0.5930232558139534,0.4733674843314173,0.11307867011670192
314,1,0.999,0.949,0.0,-0.711,3.5,0.44720496894409933,0.5930232558139534,0.4733674843314173,0.11307867011670192
316,1,1.0,0.068,0.328,-0.068,2.0,0.4242713807931199,0.5697674418604651,0.7792524070492224,0.4245882821323921
329,0,1.0,0.022,0.005,-0.022,1.0,0.2981366459627329,0.6937984496124031,0.6072540520350174,0.3190043422484852
332,1,1.0,0.652,0.032,-0.057,1.0,0.35547061634018157,0.5,0.531114310212093,0.519239555643729
335,1,1.0,0.097,0.343,-0.097,1.0,0.27520305781175347,0.6472868217054264,0.5804792534782468,0.11400449236971255
336,1,0.989,0.533,0.018,-0.472,2.0,0.27520305781175347,0.6472868217054264,0.5804792534782468,0.11400449236971255
338,1,1.0,0.806,0.025,-0.556,1.0,0.18729096989966554,0.5426356589147288,0.2906655439281529,0.11507332989814945
342,1,0.994,0.283,0.144,-0.283,2.0,0.43956043956043955,0.5968992248062015,0.7298669713212682,0.6959496524773616
343,1,0.998,0.337,0.225,-0.165,1.0,1.0,0.0,0.5504484821839011,0.1449927144792209
348,1,1.0,0.893,0.005,-0.644,1.0,0.28284758719541325,0.6782945736434108,0.3312499330501968,0.1367822036759021
352,1,1.0,0.412,0.051,-0.398,1.0,0.3822264691829909,0.6124031007751938,0.773662156617366,0.2893568403329194
355,1,0.993,0.136,0.339,-0.136,3.0,0.18729096989966554,0.5426356589147288,0.2906655439281529,0.11507332989814945
356,1,1.0,0.639,0.28,-0.448,3.5,0.18729096989966554,0.5426356589147288,0.2906655439281529,0.11507332989814945
357,0,1.0,0.022,0.005,-0.022,1.0,0.2981366459627329,0.6937984496124031,0.5289593415585738,0.11335464990737609
358,1,0.995,0.314,0.133,-0.314,1.0,0.6115623506927854,0.2441860465116279,0.33508155766928205,0.09673357336085031
370,0,1.0,0.0303,0.4566,-0.0298,1.0,0.2866698518872432,0.7093023255813953,0.16240136256241477,0.5208424918484811
373,1,1.0,0.202,0.251,-0.202,1.0,0.4013377926421404,0.5930232558139534,0.47789445543844344,0.2987981531440087
374,1,0.9875,0.077,0.388,-0.077,2.0,0.4013377926421404,0.5930232558139534,0.47789445543844344,0.2987981531440087
375,1,0.9875,0.027,0.41,-0.027,3.0,0.4013377926421404,0.5930232558139534,0.47789445543844344,0.2987981531440087
376,1,0.9875,0.67,0.292,-0.443,3.5,0.4013377926421404,0.5930232558139534,0.47789445543844344,0.2987981531440087
377,1,0.999,0.286,0.172,-0.286,1.0,0.28284758719541325,0.7131782945736433,0.48243400146521154,0.2959987923723566
379,1,1.0,0.014,0.409,-0.014,1.0,0.45484949832775917,0.5387596899224807,0.5461576401253598,0.09459871507752915
380,1,0.9875,0.058,0.369,-0.057,2.0,0.45484949832775917,0.5387596899224807,0.5461576401253598,0.09459871507752915
382,1,0.989,0.091,0.347,-0.091,1.0,0.4013377926421404,0.5503875968992248,0.5204214367917022,0.10493825856431993
388,1,0.994,0.065,0.113,-0.065,1.0,0.4242713807931199,0.4728682170542635,0.943941939266864,0.49960593978160617
389,0,1.0,0.9848,0.1273,-0.0388,1.0,0.8638318203535594,0.0,0.44825676682046733,0.8391494265721229
392,1,1.0,0.377,0.07,-0.377,1.0,0.4013377926421404,0.5930232558139534,0.5438191707911617,0.09197642693427044
393,1,0.9875,0.015,0.464,-0.015,2.0,0.4013377926421404,0.5930232558139534,0.5438191707911617,0.09197642693427044
394,1,1.0,0.426,0.453,-0.271,2.0,0.35547061634018157,0.5,0.531114310212093,0.519239555643729
395,0,1.0,0.4722,0.0095,-0.4661,1.0,0.26755852842809363,0.4496124031007752,0.3927631802624063,0.3027992519417646
397,0,1.0,1.1117,0.1313,-0.0722,1.0,0.7797419971333014,0.0,0.6065791980088786,0.29962205940844244
400,1,1.0,0.942,0.021,-0.682,1.0,0.39751552795031053,0.5542635658914729,0.4953223627249592,0.09475818287121252
401,1,1.0,0.02,0.432,-0.02,1.0,0.48924988055422836,0.5542635658914729,0.5021803513618881,0.1046417931478012
405,1,1.0,0.063,0.418,-0.063,1.0,0.3325370281892021,0.6976744186046512,0.6313056818610523,0.13198818312280158
407,1,0.999,0.142,0.312,-0.142,2.0,0.3325370281892021,0.6976744186046512,0.6313056818610523,0.13198818312280158
408,1,1.0,0.022,0.296,-0.022,3.0,0.4242713807931199,0.4728682170542635,0.943941939266864,0.49960593978160617
409,1,1.0,0.171,0.274,-0.171,1.0,0.3745819397993311,0.5348837209302326,0.7137296233904689,0.3987691595816809
410,1,1.0,0.319,0.117,-0.319,1.0,0.3860487338748208,0.6085271317829457,0.5176828987146109,0.06605257162142886
411,1,1.0,0.945,0.009,-0.674,2.0,0.3860487338748208,0.6085271317829457,0.5176828987146109,0.06605257162142886
412,0,1.0,1.01,0.817,-0.1118,1.0,0.6612517916865742,0.39534883720930236,0.7513672896530323,0.7341491349720424
414,1,1.0,0.424,0.031,-0.046,1.0,0.41280458671763015,0.437984496124031,0.232467883887848,0.6459930852050308
416,1,1.0,0.019,0.45,-0.019,1.0,0.3057811753463927,0.7209302325581395,0.765253726950057,0.30786944433828145
417,1,1.0,0.924,0.004,-0.661,1.0,0.45867176301958906,0.5348837209302326,0.5977828087806483,0.2917959741776124
418,1,0.9875,0.621,0.318,-0.391,2.0,0.45867176301958906,0.5348837209302326,0.5977828087806483,0.2917959741776124
419,1,1.0,0.966,0.015,-0.673,3.0,0.45867176301958906,0.5348837209302326,0.5977828087806483,0.2917959741776124
426,1,1.0,0.346,0.104,-0.346,1.0,0.35929288103201146,0.6356589147286822,0.6284888998389011,0.15120312400672686
429,1,0.99,0.181,0.277,-0.181,1.0,0.31342570473005255,0.6821705426356589,0.5329446596411689,0.12774823473121444
430,1,1.0,0.011,0.319,-0.011,2.0,0.4242713807931199,0.4728682170542635,0.943941939266864,0.49960593978160617
431,1,0.999,0.938,0.007,-0.682,1.0,0.2981366459627329,0.6666666666666667,0.6203021613492616,0.15741532602649455
433,0,1.0,0.5581,0.0024,-0.0028,1.0,0.49307214524605825,0.046511627906976716,0.6159000079641164,0.6653360612504846
434,1,0.999,0.392,0.044,-0.392,1.0,0.37840420449116097,0.5736434108527132,0.756668782668596,0.6789371724420445
435,1,0.9875,0.037,0.408,-0.037,1.0,0.2981366459627329,0.6976744186046512,0.5239535920258245,0.03085000815263861
436,1,1.0,0.676,0.035,-0.511,1.0,0.5580506450071667,0.375968992248062,0.48805685354084183,0.04322915176257336
437,1,0.9875,0.815,0.149,-0.576,3.5,0.45867176301958906,0.5348837209302326,0.5977828087806483,0.2917959741776124
439,1,1.0,0.029,0.428,-0.029,1.0,0.6077400860009555,0.2441860465116279,0.4602443912364933,0.30754807608284596
444,1,1.0,0.02,0.359,-0.02,2.0,0.39369326325848064,0.6007751937984496,0.8797679321848566,0.27986175275398795
447,1,1.0,0.043,0.403,-0.043,1.0,0.7032967032967032,0.20542635658914732,0.464141684880893,0.33280109116686063
454,1,1.0,0.718,0.262,-0.49,2.0,0.5580506450071667,0.375968992248062,0.48805685354084183,0.04322915176257336
458,0,1.0,0.8548,0.0102,-0.0081,1.0,0.6192068800764453,0.313953488372093,0.49038367943083294,0.06316601890477536
464,1,1.0,0.5,0.012,-0.434,1.0,0.31724796942188244,0.7054263565891473,0.34202617353109943,0.4866641456543359
465,1,1.0,0.357,0.106,-0.357,2.0,0.7032967032967032,0.20542635658914732,0.464141684880893,0.33280109116686063
467,1,1.0,0.12,0.331,-0.12,1.0,0.3745819397993311,0.5348837209302326,0.5208736681646347,0.3281580240692019
468,1,1.0,0.66,0.001,-0.516,1.0,0.6421404682274248,0.41085271317829464,0.3270964836332766,0.3238123186341926
473,1,0.9875,0.648,0.29,-0.43,1.0,0.4701385570950788,0.5232558139534884,0.5696093997059339,0.1240364953985118
474,1,0.994,0.004,0.452,-0.004,3.0,0.4701385570950788,0.5232558139534884,0.5696093997059339,0.1240364953985118
475,1,0.998,0.61,0.31,-0.39,2.0,0.4701385570950788,0.5232558139534884,0.5696093997059339,0.1240364953985118
478,1,1.0,0.164,0.279,-0.164,1.0,0.3057811753463927,0.689922480620155,0.5691459906265628,0.06340365216457178
479,1,1.0,0.43,0.048,-0.42,2.0,0.3057811753463927,0.689922480620155,0.5691459906265628,0.06340365216457178
481,1,0.9875,0.016,0.401,-0.016,1.0,0.4280936454849498,0.5155038759689923,0.5493456151487734,0.051141020551627836
482,1,1.0,0.574,0.327,-0.353,2.0,0.31724796942188244,0.7054263565891473,0.34202617353109943,0.4866641456543359
484,1,1.0,0.043,0.387,-0.043,1.0,0.31724796942188244,0.7441860465116279,0.6629744528861998,0.4858631576838155
485,1,1.0,0.003,0.418,-0.003,2.0,0.31724796942188244,0.7441860465116279,0.6629744528861998,0.4858631576838155
488,1,1.0,0.194,0.132,-0.194,1.0,0.39369326325848064,0.6007751937984496,0.8797679321848566,0.27986175275398795
493,1,0.9875,0.811,0.116,-0.571,2.0,0.2981366459627329,0.6666666666666667,0.6203021613492616,0.15741532602649455
494,1,0.9875,0.988,0.817,-0.682,3.0,0.2981366459627329,0.6666666666666667,0.6203021613492616,0.15741532602649455
495,1,1.0,0.573,0.037,-0.462,1.0,0.6688963210702341,0.15116279069767447,0.45413856909522643,0.12563507840777222
496,1,1.0,0.049,0.371,-0.048,1.0,0.3248924988055423,0.7054263565891473,0.7324057078957935,0.15167422938357022
498,1,0.991,0.019,0.367,-0.019,2.0,0.4280936454849498,0.5155038759689923,0.5493456151487734,0.051141020551627836
499,1,0.998,0.076,0.378,-0.076,1.0,0.41280458671763015,0.624031007751938,0.48589489882079917,0.04978832907008224
502,1,1.0,0.009,0.228,-0.009,1.0,0.6421404682274248,0.4651162790697675,0.38037036398803714,0.2850330929281122
504,1,0.998,0.753,0.058,-0.515,1.0,0.2904921165790731,0.6744186046511628,0.4775744935916819,0.4843698195773314
506,1,1.0,0.053,0.212,-0.053,1.0,0.6688963210702341,0.0,0.513530846510994,0.6883240703094842
512,1,1.0,0.22,0.233,-0.22,1.0,0.3019589106545628,0.6937984496124031,0.11525193385964805,0.4973582825209788
513,1,1.0,0.127,0.313,-0.127,1.0,0.6688963210702341,0.38372093023255816,0.33663386165073206,0.4903829909385031
516,1,1.0,0.137,0.314,-0.137,1.0,0.6536072623029144,0.39922480620155043,0.7948527593332706,0.6047021937352519
517,1,1.0,0.073,0.096,-0.05,1.0,1.0,0.0,0.7805755680487145,0.8831184935331677
518,1,1.0,0.682,0.019,-0.519,3.0,0.6536072623029144,0.39922480620155043,0.7948527593332706,0.6047021937352519
519,1,1.0,0.8,0.061,-0.567,2.0,0.6536072623029144,0.39922480620155043,0.7948527593332706,0.6047021937352519
520,1,1.0,0.311,0.124,-0.311,1.0,0.5924510272336359,0.39922480620155043,0.20676055629582102,0.6142402371108764
521,1,1.0,0.027,0.167,-0.027,2.0,0.4280936454849498,0.7209302325581395,0.8304099749852245,0.5229556481719233
523,1,1.0,0.03,0.401,-0.03,1.0,0.7032967032967032,0.20542635658914732,0.5595122048910852,0.042226700465388234
526,0,1.0,0.022,0.005,-0.022,1.0,0.2981366459627329,0.6937984496124031,0.5171822306137841,0.01326047364431382
528,1,1.0,0.7699,0.0632,-0.3396,1.0,0.31342570473005255,0.5503875968992248,0.5075898955396774,0.2619610928031495
529,1,1.0,0.051,0.363,-0.051,1.0,0.2866698518872432,0.6821705426356589,0.9119592609859382,0.677310997855475
530,1,0.99,0.79,0.01,-0.555,2.0,0.2866698518872432,0.6821705426356589,0.9119592609859382,0.677310997855475
531,1,0.992,0.035,0.395,-0.035,3.0,0.2866698518872432,0.6821705426356589,0.9119592609859382,0.677310997855475
532,0,1.0,1.2329,0.2354,-0.006,1.0,0.630673674151935,0.3682170542635659,0.749134542792218,0.6765505330135784
533,1,0.998,0.007,0.397,-0.007,3.0,0.39369326325848064,0.6007751937984496,0.8797679321848566,0.27986175275398795
536,1,1.0,0.05,0.369,-0.05,1.0,0.2713807931199235,0.6976744186046512,0.2505245371614482,0.4950805369973921
538,1,1.0,0.021,0.412,-0.021,1.0,0.31724796942188244,0.7093023255813953,0.23947677156167835,0.6147965498877164
546,1,0.995,0.684,0.259,-0.466,1.0,0.500716674629718,0.3643410852713178,0.9150708550153688,0.46902679001318015
547,1,1.0,0.011,0.386,-0.011,1.0,0.3019589106545628,0.6937984496124031,0.4120586959994519,0.4754584442998073
552,1,0.9875,0.332,0.136,-0.332,2.0,0.3019589106545628,0.6937984496124031,0.5539960067643772,0.677303955921591
553,1,1.0,0.755,0.011,-0.543,1.0,0.462494027711419,0.4844961240310077,0.0908491377563827,0.5022126076351587
554,1,0.998,0.743,0.215,-0.507,2.0,0.462494027711419,0.4844961240310077,0.0908491377563827,0.5022126076351587
555,0,1.0,0.022,0.005,-0.022,1.0,0.2981366459627329,0.6937984496124031,0.19263705847477475,0.500227486473245
556,1,1.0,0.132,0.335,-0.132,1.0,0.39751552795031053,0.5542635658914729,0.07064962501123517,0.49390639054859786
557,1,1.0,0.174,0.257,-0.174,1.0,0.42044911610129,0.5736434108527132,0.12824136021509425,0.4933737642766407
558,1,0.997,0.064,0.384,-0.064,2.0,0.42044911610129,0.5736434108527132,0.12824136021509425,0.4933737642766407
559,1,1.0,0.009,0.374,-0.009,1.0,0.2866698518872432,0.6744186046511628,0.5408798997359732,0.6306934595606379
560,1,1.0,0.648,0.269,-0.43,1.0,0.5618729096989966,0.3682170542635659,0.3409302925624935,0.6395662962545425
562,1,1.0,0.668,0.05,-0.481,1.0,0.6192068800764453,0.2325581395348837,0.45728649067057425,0.6402884145655618
564,1,1.0,0.568,0.028,-0.462,1.0,0.5656951743908265,0.4263565891472868,0.6436044191062411,0.6403005779059066
565,1,1.0,0.255,0.052,-0.225,1.0,0.4280936454849498,0.7209302325581395,0.8304099749852245,0.5229556481719233
566,1,0.989,0.374,0.059,-0.374,2.0,0.3019589106545628,0.6937984496124031,0.4120586959994519,0.4754584442998073
568,1,1.0,0.871,0.03,-0.618,1.0,0.6344959388437649,0.3565891472868217,0.6797158627023698,0.4801509329698157
570,0,1.0,0.022,0.005,-0.022,1.0,0.2981366459627329,0.6937984496124031,0.7560051063488924,0.4757639361952135
571,1,1.0,0.018,0.417,-0.018,1.0,0.5924510272336359,0.33333333333333337,0.7984487206416393,0.6777701319447149
575,1,1.0,0.004,0.425,-0.004,1.0,0.6230291447682752,0.29844961240310075,0.13670102103690773,0.6771964704034881
577,1,1.0,0.036,0.284,-0.036,1.0,0.43956043956043955,0.5968992248062015,0.2971709690745481,0.1516075870819944
583,1,0.9875,0.567,0.006,-0.509,2.0,0.5656951743908265,0.4263565891472868,0.6436044191062411,0.6403005779059066
584,1,1.0,0.03,0.288,-0.03,1.0,0.27902532250358336,0.6782945736434108,0.8193705926652814,0.6399765209120787
585,1,1.0,0.017,0.317,-0.017,3.0,0.27902532250358336,0.6782945736434108,0.8193705926652814,0.6399765209120787
586,1,1.0,0.008,0.283,-0.008,2.0,0.27902532250358336,0.6782945736434108,0.8193705926652814,0.6399765209120787
587,1,0.9875,0.082,0.256,-0.082,3.5,0.27902532250358336,0.6782945736434108,0.8193705926652814,0.6399765209120787
588,1,0.996,0.162,0.162,-0.161,3.5,0.27902532250358336,0.6782945736434108,0.8193705926652814,0.6399765209120787
591,1,1.0,0.025,0.412,-0.025,1.0,0.6459627329192547,0.3449612403100776,0.5597553200060918,0.08823274282876614
593,1,1.0,0.575,0.051,-0.454,1.0,0.3210702341137124,0.6744186046511628,0.5427619460573201,0.08481746891258224
594,1,1.0,0.741,0.004,-0.55,3.0,0.4280936454849498,0.7209302325581395,0.8304099749852245,0.5229556481719233
595,1,0.9875,0.291,0.075,-0.173,1.0,0.4013377926421404,0.5503875968992248,0.6606047791215346,0.11382767581164144
599,0,1.0,1.2313,0.1399,-0.055,1.0,0.6153846153846153,0.22480620155038755,0.5950112033220165,0.09060152135219957
603,1,1.0,0.812,0.106,-0.606,1.0,0.6077400860009555,0.44573643410852715,0.3448406268644071,0.6937859862826969
604,1,1.0,0.219,0.248,-0.219,1.0,0.3019589106545628,0.6937984496124031,0.8792234847338154,0.7052464135910856
605,1,1.0,0.045,0.319,-0.045,1.0,0.6536072623029144,0.2713178294573644,0.29028596764706194,0.6475423106595222
607,1,1.0,0.066,0.029,-0.066,1.0,0.5924510272336359,0.10077519379844957,0.8778262714291785,0.443014974544369
608,1,1.0,0.916,0.005,-0.631,1.0,0.6115623506927854,0.31007751937984496,0.37084323220148363,0.6425842130469235
609,1,1.0,0.838,0.043,-0.611,2.0,0.6115623506927854,0.31007751937984496,0.37084323220148363,0.6425842130469235
614,1,0.9875,0.026,0.423,-0.026,1.0,0.6383182035355948,0.2713178294573644,0.6056765982140835,0.08122614664929717
615,1,1.0,0.715,0.08,-0.486,1.0,0.3822264691829909,0.6124031007751938,0.7579807659616495,0.17107923846478412
617,1,0.994,0.015,0.36,-0.015,1.0,0.7453416149068323,0.2441860465116279,0.6024359948228604,0.0891419205107784
620,0,1.0,0.9761,0.4458,-0.0301,1.0,0.6344959388437649,0.3410852713178295,0.49576015622707814,0.11892232292401017
621,1,1.0,0.018,0.307,-0.018,1.0,0.4242713807931199,0.5697674418604651,0.7792524070492224,0.4245882821323921
622,1,0.991,0.866,0.079,-0.595,2.0,0.3019589106545628,0.6937984496124031,0.8792234847338154,0.7052464135910856
623,1,0.9875,0.349,0.102,-0.349,3.0,0.3019589106545628,0.6937984496124031,0.8792234847338154,0.7052464135910856
624,1,0.999,0.034,0.38,-0.034,1.0,0.39369326325848064,0.6007751937984496,0.40140913619150353,0.715847724965621
625,1,1.0,0.524,0.071,-0.415,1.0,0.3057811753463927,0.7209302325581395,0.5147692432366728,0.71189988879506
626,1,1.0,0.015,0.353,-0.015,1.0,0.6459627329192547,0.20155038759689925,0.4276520622169766,0.642746113508676
627,1,1.0,0.494,0.002,-0.477,1.0,0.542761586239847,0.4496124031007752,0.1684377897762186,0.6537608504197854
639,1,1.0,0.0,0.333,0.0,1.0,0.2981366459627329,0.6976744186046512,0.5276673849895523,0.09336644066540112
641,1,1.0,0.732,0.239,-0.515,1.0,0.5733397037744864,0.41860465116279066,0.6458017698966678,0.11626213637293903
642,1,1.0,0.979,0.817,-0.028,1.0,0.44720496894409933,0.5930232558139534,0.4733674843314173,0.11307867011670192
643,1,1.0,0.645,0.032,-0.484,2.0,0.3057811753463927,0.7209302325581395,0.5147692432366728,0.71189988879506
646,1,1.0,0.454,0.495,-0.251,2.0,0.40898232202580026,0.5852713178294573,0.5036246041811143,0.6982664487252146
649,1,1.0,0.83,0.009,-0.578,1.0,0.168179646440516,0.9069767441860466,0.5574699447774734,0.5148152366195413
659,1,1.0,0.545,0.368,-0.319,1.0,0.5848064978499761,0.40697674418604657,0.2869200807961896,0.3907740679376328
660,1,1.0,0.694,0.204,-0.477,2.0,0.5848064978499761,0.40697674418604657,0.2869200807961896,0.3907740679376328
662,1,0.998,0.004,0.411,-0.004,1.0,0.3019589106545628,0.6937984496124031,0.7011705387328497,0.3775697377116489
664,1,0.9875,0.796,0.011,-0.06,1.0,0.4280936454849498,0.5658914728682171,0.1378453387334062,0.7810311298930159
666,1,0.999,0.891,0.044,-0.623,1.0,0.26755852842809363,0.6705426356589148,0.3543463347136253,0.7808050197977572
667,1,1.0,0.795,0.078,-0.536,1.0,0.2904921165790731,0.6666666666666667,0.49871665957969213,0.8083135663048329
669,1,0.996,0.079,0.32,-0.079,3.0,0.32871476349737216,0.7325581395348837,0.650611443828998,0.8259445842054927
672,1,1.0,0.368,0.094,-0.368,1.0,0.31342570473005255,0.7131782945736433,0.5188807762544521,0.3587040127307919
673,1,1.0,0.94,0.007,-0.651,2.0,0.31342570473005255,0.7131782945736433,0.5188807762544521,0.3587040127307919
674,1,1.0,0.943,0.005,-0.031,1.0,0.2484472049689441,0.6937984496124031,0.6291609594384315,0.33894024912697596
676,1,1.0,0.204,0.272,-0.204,1.0,0.3210702341137124,0.7054263565891473,0.5188994057651808,0.7354485638263921
677,1,0.9875,0.013,0.437,-0.013,2.0,0.3210702341137124,0.7054263565891473,0.5188994057651808,0.7354485638263921
678,1,1.0,0.015,0.417,-0.015,1.0,0.4242713807931199,0.5697674418604651,0.48561079878219005,0.7500881041955263
679,1,0.994,0.143,0.326,-0.143,2.0,0.4242713807931199,0.5697674418604651,0.48561079878219005,0.7500881041955263
680,1,0.9875,0.04,0.403,-0.04,3.0,0.4242713807931199,0.5697674418604651,0.48561079878219005,0.7500881041955263
681,1,1.0,0.568,0.286,-0.368,1.0,0.44338270425226944,0.5503875968992248,0.6946185398096354,0.47281195751101945
682,1,1.0,0.633,0.296,-0.421,1.0,0.7262302914476827,0.10077519379844957,0.357076489510888,0.37513796588874415
683,1,0.9875,0.664,0.28,-0.453,2.0,0.7262302914476827,0.10077519379844957,0.357076489510888,0.37513796588874415
684,1,1.0,0.269,0.192,-0.269,3.0,0.40516005733397037,0.5891472868217054,0.7226708570646139,0.37430420091687244
685,1,1.0,0.301,0.135,-0.301,1.0,0.40516005733397037,0.5891472868217054,0.7226708570646139,0.37430420091687244
686,1,1.0,0.664,0.234,-0.434,1.0,0.336359292881032,0.6589147286821706,0.12995667241542286,0.7840859208119166
687,1,1.0,0.805,0.139,-0.577,3.0,0.336359292881032,0.6589147286821706,0.12995667241542286,0.7840859208119166
688,1,0.996,0.758,0.013,-0.549,2.0,0.336359292881032,0.6589147286821706,0.12995667241542286,0.7840859208119166
690,1,1.0,0.953,0.004,-0.681,1.0,0.3860487338748208,0.6085271317829457,0.13774287642440086,0.7684107680387617
693,1,1.0,0.477,0.002,-0.419,1.0,0.43956043956043955,0.6007751937984496,0.5622409624750428,0.467570774156282
695,1,1.0,0.022,0.359,-0.022,1.0,0.5848064978499761,0.1821705426356589,0.5695395390407008,0.3562518833172037
696,1,0.9875,0.779,0.174,-0.545,3.5,0.4242713807931199,0.5697674418604651,0.48561079878219005,0.7500881041955263
697,1,0.999,0.807,0.107,-0.562,1.0,0.28284758719541325,0.7131782945736433,0.49731525463513826,0.7596434323179571
698,1,1.0,0.826,0.134,-0.595,2.0,0.28284758719541325,0.7131782945736433,0.49731525463513826,0.7596434323179571
699,1,0.997,0.011,0.328,-0.01,3.5,0.4319159101767797,0.6085271317829457,0.7854974847831837,0.34132644043237725
